,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low
146,2,Morning Run,7021.6,3203,3208,19.5,Run,Run,0,13367164172,2025-01-16T02:20:56Z,2025-01-16T07:50:56Z,(GMT+05:30) Asia/Kolkata,19800,,,,2,5,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516771, 73.926521]","[18.515655, 73.924217]",2.192,4.275,75.9,TRUE,154.6,193,FALSE,TRUE,562.6,555.8
147,2,Morning Yoga,0,4585,4585,0,Workout,Yoga,,13358292756,2025-01-15T02:22:19Z,2025-01-15T07:52:19Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,101.6,148,FALSE,TRUE,0,0
148,2,Morning Yoga,0,1006,1006,0,Yoga,Yoga,,13348926840,2025-01-14T03:27:56Z,2025-01-14T08:57:56Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,86.8,103,FALSE,TRUE,0,0
149,2,Morning Run,6023.9,2821,2831,28.8,Run,Run,0,13348851569,2025-01-14T02:30:42Z,2025-01-14T08:00:42Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51676, 73.926533]","[18.518209, 73.926289]",2.135,3.548,75.3,TRUE,147.3,186,FALSE,TRUE,565.9,554.2
150,2,"Evening Yoga (Pranayam, Meditation)",0,2105,2105,0,Workout,Yoga,,13343323557,2025-01-13T13:43:51Z,2025-01-13T19:13:51Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,62.2,97,FALSE,TRUE,0,0
151,2,Morning Yoga,0,3213,3213,0,Yoga,Yoga,,13339983893,2025-01-13T02:42:14Z,2025-01-13T08:12:14Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,106.1,147,FALSE,TRUE,0,0
152,2,Morning Run,10017.6,3713,3713,26.8,Run,Run,,13321249744,2025-01-11T02:32:19Z,2025-01-11T08:02:19Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,1,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516742, 73.926445]","[18.516583, 73.92644]",2.698,4.175,79.5,TRUE,173,190,FALSE,TRUE,564,556.1
153,2,Morning Yoga,0,2734,2734,0,Yoga,Yoga,,13313280187,2025-01-10T02:31:57Z,2025-01-10T08:01:57Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,100.2,141,FALSE,TRUE,0,0
154,2,Morning Run,7007.2,3026,3026,20.2,Run,Run,0,13304642918,2025-01-09T02:20:17Z,2025-01-09T07:50:17Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516805, 73.926562]","[18.518526, 73.92786]",2.316,3.848,77.2,TRUE,156.8,184,FALSE,TRUE,562.2,555.9
155,2,Morning Yoga,0,3720,3720,0,Yoga,Yoga,,13295988303,2025-01-08T02:30:50Z,2025-01-08T08:00:50Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,5,0,1,0,FALSE,FALSE,TRUE,FALSE,everyone,FALSE,,[],[],0,0,,FALSE,,,FALSE,FALSE,,
156,2,Morning Run,5038.9,2330,2330,15.7,Run,Run,0,13286652573,2025-01-07T02:34:11Z,2025-01-07T08:04:11Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,5,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516733, 73.926559]","[18.51647, 73.924768]",2.163,4.14,76.2,TRUE,151.6,191,FALSE,TRUE,562.6,556.1
157,2,Morning Yoga,0,3702,3702,0,Workout,Yoga,,13277781563,2025-01-06T02:21:02Z,2025-01-06T07:51:02Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,102.7,157,FALSE,TRUE,0,0
158,2,Morning Run (80-20 Aerobic),6534.1,2981,2986,15.7,Run,Run,0,13260182729,2025-01-04T02:27:21Z,2025-01-04T07:57:21Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,7,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516762, 73.926529]","[18.516803, 73.925545]",2.192,3.735,76.2,TRUE,152.5,189,FALSE,TRUE,562.3,556.1
159,2,Morning Yoga,0,3291,3291,0,Yoga,Yoga,,13251849336,2025-01-03T02:42:58Z,2025-01-03T08:12:58Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,101.3,151,FALSE,TRUE,0,0
160,2,Morning Run (Aerobic),5016.4,2491,2491,12,Run,Run,,13243102324,2025-01-02T02:34:34Z,2025-01-02T08:04:34Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,6,1,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516773, 73.926413]","[18.518507, 73.928629]",2.014,3.568,74.9,TRUE,147,157,FALSE,TRUE,563.2,555.1
161,2,Morning Yoga,0,3092,3092,0,Yoga,Yoga,,13235899243,2025-01-01T03:09:19Z,2025-01-01T08:39:19Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,5,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,104.6,145,FALSE,TRUE,0,0
162,2,Morning Run,5518.8,2085,2085,9.5,Run,Run,,13227916786,2024-12-31T02:29:56Z,2024-12-31T07:59:56Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,7,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51678, 73.92643]","[18.518499, 73.928198]",2.647,4.183,79,TRUE,166.9,189,FALSE,TRUE,562.2,555.4
163,2,Morning Yoga,0,2788,2788,0,Yoga,Yoga,,13220535543,2024-12-30T02:36:08Z,2024-12-30T08:06:08Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,102.9,156,FALSE,TRUE,0,0
164,2,Morning Yoga,0,2223,2223,0,Yoga,Yoga,,13212790373,2024-12-29T03:19:25Z,2024-12-29T08:49:25Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,105.5,144,FALSE,TRUE,0,0
165,2,Morning Run,3042.7,1213,1213,12.5,Run,Run,,13212676799,2024-12-29T02:37:01Z,2024-12-29T08:07:01Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.51663, 73.926387]","[18.516602, 73.92749]",2.508,3.702,77,TRUE,155.5,168,FALSE,TRUE,563.4,558.2
166,2,Morning Yoga,0,1156,1156,0,Yoga,Yoga,,13178442088,2024-12-24T03:08:10Z,2024-12-24T08:38:10Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,108.1,150,FALSE,TRUE,0,0
167,2,Morning Run,4038.7,1576,1576,11.4,Run,Run,,13178371184,2024-12-24T02:24:53Z,2024-12-24T07:54:53Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516701, 73.926427]","[18.515516, 73.924252]",2.563,3.802,77.8,TRUE,160.8,178,FALSE,TRUE,562.6,557.9
168,2,Morning Run,10027.1,4019,4037,33.6,Run,Run,,13158705657,2024-12-21T02:37:54Z,2024-12-21T08:07:54Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516745, 73.926464]","[18.518602, 73.926735]",2.495,4.943,78.6,TRUE,168.8,182,FALSE,TRUE,567.4,555.1
169,2,Morning Workout,0,2362,2362,0,Workout,Workout,,13152695839,2024-12-20T02:52:12Z,2024-12-20T08:22:12Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,106.3,150,FALSE,TRUE,0,0
170,2,Morning Run,7535.1,3008,3008,30.7,Run,Run,,13146198468,2024-12-19T02:34:46Z,2024-12-19T08:04:46Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516734, 73.926486]","[18.518893, 73.926372]",2.505,4.278,78.9,TRUE,165.3,179,FALSE,TRUE,563.3,555.1
171,2,Morning Yoga,0,3757,3757,0,Yoga,Yoga,,13139297230,2024-12-18T02:03:11Z,2024-12-18T07:33:11Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,100.4,140,FALSE,TRUE,0,0
172,2,Morning Run,7018.6,2541,2541,27.3,Run,Run,,13131855202,2024-12-17T02:29:17Z,2024-12-17T07:59:17Z,(GMT+05:30) Asia/Kolkata,19800,,,,2,4,1,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516785, 73.92647]","[18.518565, 73.928127]",2.762,4.474,79.8,TRUE,168.3,192,FALSE,TRUE,563,555.7
173,2,Morning Yoga,0,3839,3839,0,Yoga,Yoga,,13125151125,2024-12-16T02:28:25Z,2024-12-16T07:58:25Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,106.9,161,FALSE,TRUE,0,0
174,2,Morning Run,10028.5,3906,3916,17.4,Run,Run,,13110855018,2024-12-14T02:34:48Z,2024-12-14T08:04:48Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516686, 73.926513]","[18.518479, 73.928035]",2.567,4.741,78.9,TRUE,170.8,186,FALSE,TRUE,534.1,521.7
175,2,Morning Yoga,0,3783,3783,0,Yoga,Yoga,,13104353622,2024-12-13T02:19:24Z,2024-12-13T07:49:24Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,111.2,152,FALSE,TRUE,0,0
176,2,Morning Run,7039.8,2783,2783,13.6,Run,Run,,13097374758,2024-12-12T02:30:18Z,2024-12-12T08:00:18Z,(GMT+05:30) Asia/Kolkata,19800,,,,2,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516653, 73.926467]","[18.518557, 73.92749]",2.53,4.353,78.3,TRUE,167.7,191,FALSE,TRUE,553,540.8
177,2,Morning Yoga,0,4506,4506,0,Workout,Yoga,,13092742541,2024-12-11T02:12:19Z,2024-12-11T07:42:19Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,102.4,159,FALSE,TRUE,0,0
178,2,Morning Run,5518.4,2128,2128,8.6,Run,Run,,13083067532,2024-12-10T02:21:44Z,2024-12-10T07:51:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.5167, 73.926431]","[18.518513, 73.928368]",2.593,4.671,78.5,TRUE,165.4,185,FALSE,TRUE,550,539.8
179,2,Morning Yoga,0,2844,2844,0,Yoga,Yoga,,13077571196,2024-12-09T02:33:08Z,2024-12-09T08:03:08Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,110.1,150,FALSE,TRUE,0,0
180,2,Morning Run,5211.4,1923,1926,8.8,Run,Run,,13069373014,2024-12-08T03:14:26Z,2024-12-08T08:44:26Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516735, 73.926481]","[18.517657, 73.930573]",2.71,4.278,78.3,TRUE,164.2,181,FALSE,TRUE,562.3,553.6
181,2,Morning Run,5211.4,1927,1927,21,Run,Run,,13110859247,2024-12-08T03:14:25Z,2024-12-08T08:44:25Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516735, 73.926481]","[18.517657, 73.930573]",2.704,4.278,78.3,TRUE,164.2,181,FALSE,TRUE,564,555.4
182,2,Morning Yoga,0,1346,1346,0,Workout,Yoga,,13056415219,2024-12-06T03:39:15Z,2024-12-06T09:09:15Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,TRUE,123.8,165,FALSE,TRUE,0,0
183,2,Morning Run,5517.1,2252,2252,35.9,Run,Run,0,13056246961,2024-12-06T02:35:27Z,2024-12-06T08:05:27Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602782, 77.450601]","[28.603711, 77.452437]",2.45,3.62,,FALSE,,,FALSE,FALSE,214,200
184,2,Morning Yoga,0,4646,4646,0,Workout,Yoga,,13042388078,2024-12-04T02:09:27Z,2024-12-04T07:39:27Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,TRUE,FALSE,FALSE,FALSE,everyone,FALSE,,[],[],0,0,,FALSE,,,FALSE,FALSE,0,0
185,2,Morning Run,10294.7,4149,4149,64.4,Run,Run,0,13034778724,2024-12-03T02:29:00Z,2024-12-03T07:59:00Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602766, 77.450684]","[28.603793, 77.452572]",2.481,3.64,,FALSE,,,FALSE,FALSE,214,200
186,2,Evening Yoga,0,2580,2580,0,Yoga,Yoga,,13030237286,2024-12-02T12:38:12Z,2024-12-02T18:08:12Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,TRUE,FALSE,everyone,FALSE,,[],[],0,0,,FALSE,,,FALSE,FALSE,,
187,2,Morning Run,10105.1,3876,3880,18.1,Run,Run,,13012726400,2024-11-30T02:20:54Z,2024-11-30T07:50:54Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516693, 73.926435]","[18.518503, 73.928081]",2.607,4.217,79.6,TRUE,170.6,186,FALSE,TRUE,579.5,567.8
188,2,Morning Run,5552.6,2194,2194,8.8,Run,Run,,13006438205,2024-11-29T02:26:20Z,2024-11-29T07:56:20Z,(GMT+05:30) Asia/Kolkata,19800,,,,2,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516727, 73.926418]","[18.51843, 73.928329]",2.531,4.038,78.4,TRUE,161.4,187,FALSE,TRUE,565.3,554.3
189,2,Morning Run,4526.2,1673,1673,8.7,Run,Run,,12999278863,2024-11-28T02:28:58Z,2024-11-28T07:58:58Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516787, 73.926482]","[18.518714, 73.926311]",2.705,4.163,78.9,TRUE,167.9,189,FALSE,TRUE,564.6,559.2
190,2,Morning Run,10121,3989,3989,17.9,Run,Run,,12992178087,2024-11-27T02:24:37Z,2024-11-27T07:54:37Z,(GMT+05:30) Asia/Kolkata,19800,,,,3,2,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516683, 73.926454]","[18.518632, 73.927678]",2.537,4.059,78.8,TRUE,165.8,187,FALSE,TRUE,566.4,554.5
191,2,Morning Run,10184.1,4239,4249,86.3,Run,Run,0,12962080386,2024-11-23T02:30:15Z,2024-11-23T08:00:15Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[22.243681, 84.812172]","[22.246707, 84.812465]",2.402,5.01,,FALSE,,,FALSE,FALSE,214.2,190.2
192,2,Morning Run (First recorded 10k),10242.6,4264,4264,19.4,Run,Run,,12941284778,2024-11-20T02:36:41Z,2024-11-20T08:06:41Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,4,6,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.5166, 73.926427]","[18.518629, 73.926637]",2.402,3.954,78.6,TRUE,162.4,184,FALSE,TRUE,557.4,543.8
193,2,Morning Run,5535.9,2117,2121,8.4,Run,Run,,12933662418,2024-11-19T02:25:33Z,2024-11-19T07:55:33Z,(GMT+05:30) Asia/Kolkata,19800,,,,3,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516646, 73.9264]","[18.518457, 73.928798]",2.615,3.924,78.9,TRUE,165.4,186,FALSE,TRUE,552.5,541.8
194,2,Morning Run,4073.9,1659,1687,6,Run,Run,0,12926336654,2024-11-18T02:09:43Z,2024-11-18T07:39:43Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516695, 73.926421]","[18.518682, 73.928986]",2.456,5.66,,FALSE,,,FALSE,FALSE,562.2,555.1
195,2,Morning Run,5509.8,2227,2232,12,Run,Run,0,12918352386,2024-11-17T02:54:30Z,2024-11-17T08:24:30Z,(GMT+05:30) Asia/Kolkata,19800,,,,4,2,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516594, 73.926395]","[18.517449, 73.92633]",2.474,3.68,,FALSE,,,FALSE,FALSE,562.2,559.1
196,2,Morning Run,6016.5,2268,2302,12,Run,Run,0,12903448124,2024-11-15T02:14:12Z,2024-11-15T07:44:12Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516642, 73.926369]","[18.519459, 73.926532]",2.653,4.9,,FALSE,,,FALSE,FALSE,562.2,558.3
197,2,Morning Run,6007.1,2257,2292,19.8,Run,Run,0,12888417486,2024-11-13T02:14:00Z,2024-11-13T07:44:00Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516559, 73.926377]","[18.517561, 73.926382]",2.662,4.58,,FALSE,,,FALSE,FALSE,562.2,554.4
198,2,Morning Run,5613,2312,2343,12.2,Run,Run,0,12872528949,2024-11-11T02:29:32Z,2024-11-11T07:59:32Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516919, 73.926191]","[18.519678, 73.927815]",2.428,4.967,,FALSE,,,FALSE,FALSE,562.3,556.1
199,2,Evening Run,5203.6,2085,2085,10.9,Run,Run,0,12860556499,2024-11-09T14:53:38Z,2024-11-09T20:23:38Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.516695, 73.92628]","[18.518134, 73.926465]",2.496,4.04,,FALSE,,,FALSE,FALSE,562,558.9
200,2,Morning Run,6665.3,2855,2863,37.9,Run,Run,0,12849280273,2024-11-08T02:27:08Z,2024-11-08T07:57:08Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602774, 77.45077]","[28.60361, 77.452259]",2.335,4.28,,FALSE,,,FALSE,FALSE,214,200
201,2,Morning Run,4064.6,1711,1719,27.4,Run,Run,0,12833806522,2024-11-06T02:46:57Z,2024-11-06T08:16:57Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602968, 77.450696]","[28.603061, 77.451306]",2.376,4.02,,FALSE,,,FALSE,FALSE,214,200
202,2,Morning Run,5254.7,2234,2238,27.9,Run,Run,0,12825529570,2024-11-05T02:43:03Z,2024-11-05T08:13:03Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602782, 77.450777]","[28.603581, 77.449315]",2.352,4.26,,FALSE,,,FALSE,FALSE,214,200
203,2,Morning Run,5067.6,2099,2099,27.7,Run,Run,0,12817943536,2024-11-04T02:38:16Z,2024-11-04T08:08:16Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602861, 77.450909]","[28.606512, 77.44466]",2.414,3.98,,FALSE,,,FALSE,FALSE,214,200.1
204,2,Morning Run,5133.8,2152,2155,39.2,Run,Run,0,12778491655,2024-10-30T02:48:47Z,2024-10-30T08:18:47Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602835033088923, 77.45064793154597]","[28.60615619458258, 77.44490314275026]",2.386,3.888,,FALSE,,,FALSE,FALSE,214,200.1
205,2,Morning Run,5652,2518,2527,42.9,Run,Run,0,12770077534,2024-10-29T02:31:01Z,2024-10-29T08:01:01Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.60271617770195, 77.45064198039472]","[28.601818392053246, 77.45335419662297]",2.245,3.59,,FALSE,,,FALSE,FALSE,214,200.1
206,2,Morning Run,4597.9,1983,1989,24.7,Run,Run,0,12762306777,2024-10-28T02:43:44Z,2024-10-28T08:13:44Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602868476882577, 77.45079796761274]","[28.605064284056425, 77.44706902652979]",2.319,4.008,,FALSE,,,FALSE,FALSE,214,200
207,2,Morning Run,5103.2,2214,2218,36.4,Run,Run,0,12753565849,2024-10-27T02:51:21Z,2024-10-27T08:21:21Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.60298833809793, 77.4509157333523]","[28.603824516758323, 77.44883006438613]",2.305,4.058,,FALSE,,,FALSE,FALSE,214,200
208,2,Morning Run,4107.8,1778,1792,24.7,Run,Run,0,12730531106,2024-10-24T02:28:28Z,2024-10-24T07:58:28Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602925641462207, 77.45124732144177]","[28.602774934843183, 77.45048314332962]",2.31,5.68,,FALSE,,,FALSE,FALSE,214,200
209,2,Morning Run,5013.8,1887,1894,39.5,Run,Run,0,12722303263,2024-10-23T02:27:36Z,2024-10-23T07:57:36Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.60280552878976, 77.4506979715079]","[28.603084227070212, 77.45121136307716]",2.657,4.192,,FALSE,,,FALSE,FALSE,214,200
210,2,Morning Run,4116.6,1420,1420,36.7,Run,Run,0,12713597017,2024-10-22T02:17:24Z,2024-10-22T07:47:24Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602807456627488, 77.4507500231266]","[28.60300644300878, 77.45118035003543]",2.899,4.122,,FALSE,,,FALSE,FALSE,214,200.1
211,2,Morning Run,4062.7,1442,1442,36.6,Run,Run,0,12705754354,2024-10-21T02:29:28Z,2024-10-21T07:59:28Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.6028949636966, 77.45071297511458]","[28.60306796617806, 77.45128193870187]",2.817,3.82,,FALSE,,,FALSE,FALSE,214,200
212,2,Morning Run,5112.6,1848,1855,22.4,Run,Run,0,12689178645,2024-10-19T02:21:03Z,2024-10-19T07:51:03Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.61121777445078, 77.4524184409529]","[28.60091893002391, 77.45422918349504]",2.767,3.68,,FALSE,,,FALSE,FALSE,214,200
213,2,Evening Walk,1347.4,1072,1092,6.8,Walk,Walk,,12685958328,2024-10-18T15:42:51Z,2024-10-18T21:12:51Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,2,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.606660282239318, 77.44855136610568]","[28.60684267245233, 77.44841868057847]",1.257,5.874,,FALSE,,,FALSE,FALSE,208,201.7
214,2,Morning Run,4041.6,1430,1444,22.8,Run,Run,0,12682074242,2024-10-18T02:14:54Z,2024-10-18T07:44:54Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.602804020047188, 77.4506170861423]","[28.604783741757274, 77.44771175086498]",2.826,3.844,,FALSE,,,FALSE,FALSE,214,200
215,2,Morning Run,3714.8,1331,1335,15,Run,Run,0,12674302056,2024-10-17T02:06:27Z,2024-10-17T07:36:27Z,(GMT+05:30) Asia/Kolkata,19800,,,,1,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.611069582402706, 77.45236027054489]","[28.603956196457148, 77.44883073493838]",2.791,3.73,,FALSE,,,FALSE,FALSE,214.6,199.6
216,2,Evening Run,1432.4,449,669,0,Run,Run,0,12669676671,2024-10-16T14:04:22Z,2024-10-16T19:34:22Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[28.611400751397014, 77.45230335742235]","[28.611975330859423, 77.4534821882844]",3.19,5.73,,FALSE,,,FALSE,FALSE,206.2,204.1
217,2,Morning Run,2301.4,793,833,6,Run,Run,0,12657814774,2024-10-15T01:58:10Z,2024-10-15T07:28:10Z,(GMT+05:30) Asia/Kolkata,19800,,,,0,1,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,"[18.5187909565866, 73.92667489126325]","[18.517881436273456, 73.92634187825024]",2.902,4.66,,FALSE,,,FALSE,FALSE,562,555.9
